folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
46,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,19.21347403526306,0.5958333333333333,0.5746753246753247,0.7375,0.45416666666666666,0.6459854014598541,0.6337209298641158,0.1998564873203041,0.6430208333333334,109,131,63,177,0.017756938934326172
47,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,17.865267276763916,0.6416666666666667,0.6214285714285714,0.725,0.5583333333333333,0.6692307692307692,0.669999999665,0.2873524466076956,0.7051562499999999,134,106,66,174,0.018185138702392578
48,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.772799730300903,0.6229166666666667,0.5817174515235457,0.875,0.37083333333333335,0.6988352745424292,0.7478991590353788,0.2846590069719182,0.6960503472222223,89,151,30,210,0.017293214797973633
49,RandomForest,0.990625,0.9968354430379747,0.984375,0.996875,0.9905660377358491,0.984567901133275,0.981326669141032,0.9996663411458333,957,3,15,945,17.90667700767517,0.6395833333333333,0.6618357487922706,0.5708333333333333,0.7083333333333334,0.6129753914988815,0.6227106224825235,0.2818436837052725,0.6770138888888889,170,70,103,137,0.0022618770599365234
50,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.57649302482605,0.63125,0.5969230769230769,0.8083333333333333,0.45416666666666666,0.6867256637168142,0.7032258059979188,0.28069392919309116,0.7127864583333333,109,131,46,194,0.018620014190673828
51,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,30.39986753463745,0.5916666666666667,0.5797101449275363,0.6666666666666666,0.5166666666666667,0.6201550387596899,0.6078431369569397,0.185431303722197,0.628498263888889,124,116,80,160,0.18648862838745117
52,RandomForest,0.9859375,0.9926082365364308,0.9791666666666666,0.9927083333333333,0.9858416360776088,0.979445015315576,0.9719641218900523,0.9993039279513889,953,7,20,940,17.68160319328308,0.6395833333333333,0.6413502109704642,0.6333333333333333,0.6458333333333334,0.6373165618448636,0.6378600820420329,0.27918847911868,0.6766145833333334,155,85,88,152,0.002166748046875
53,RandomForest,0.9916666666666667,0.9968421052631579,0.9864583333333333,0.996875,0.9916230366492147,0.9865979380426187,0.983386686922984,0.9997884114583333,957,3,13,947,17.782429218292236,0.59375,0.6046511627906976,0.5416666666666666,0.6458333333333334,0.5714285714285714,0.5849056601566394,0.18852560660029855,0.6606684027777778,155,85,110,130,0.002237081527709961
54,RandomForest,0.9901041666666667,0.9978835978835979,0.9822916666666667,0.9979166666666667,0.9900262467191602,0.9825641024633268,0.9803280095847204,0.9995068359375,958,2,17,943,17.3836190700531,0.6020833333333333,0.6008230452674898,0.6083333333333333,0.5958333333333333,0.6045548654244306,0.6033755271715715,0.2041826190569451,0.6582986111111111,143,97,94,146,0.0022242069244384766
55,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.148117780685425,0.6479166666666667,0.63003663003663,0.7166666666666667,0.5791666666666667,0.6705653021442495,0.6714975842166678,0.2986701722846918,0.7063715277777777,139,101,68,172,0.017779111862182617
56,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,19.36564612388611,0.5854166666666667,0.5511221945137157,0.9208333333333333,0.25,0.689547581903276,0.7594936699246916,0.23035525536107138,0.6190017361111111,60,180,19,221,0.016893386840820312
57,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.517866611480713,0.6083333333333333,0.5797546012269938,0.7875,0.42916666666666664,0.6678445229681979,0.6688311683968629,0.23207811223652391,0.6527951388888888,103,137,51,189,0.018465757369995117
58,RandomForest,0.9890625,0.9936908517350158,0.984375,0.99375,0.989010989010989,0.9845201237374076,0.9781679868424151,0.9990608723958333,954,6,15,945,17.350484132766724,0.5854166666666667,0.5879828326180258,0.5708333333333333,0.6,0.5792811839323466,0.5829959511809734,0.17090604321083636,0.6137152777777778,144,96,103,137,0.0023424625396728516
59,RandomForest,0.9901041666666667,0.9989395546129375,0.98125,0.9989583333333333,0.9900157645822385,0.9815762537378121,0.9803620588379347,0.9996077473958334,959,1,18,942,17.321813583374023,0.5520833333333334,0.5340599455040872,0.8166666666666667,0.2875,0.6457990115321252,0.6106194684861775,0.12276307403670386,0.5832725694444445,69,171,44,196,0.0023508071899414062
60,RandomForest,0.9854166666666667,0.9978632478632479,0.9729166666666667,0.9979166666666667,0.9852320675105486,0.973577235673417,0.9711368610360234,0.9996451822916667,958,2,26,934,18.385948181152344,0.5416666666666666,0.5273224043715847,0.8041666666666667,0.2791666666666667,0.636963696369637,0.5877192977300708,0.09791224924100778,0.5637239583333333,67,173,47,193,0.0021126270294189453
61,RandomForest,0.9880208333333333,0.997874601487779,0.978125,0.9979166666666667,0.9879011046817465,0.9785495402473392,0.9762328855197788,0.9996473524305556,958,2,21,939,18.258649826049805,0.51875,0.511002444987775,0.8708333333333333,0.16666666666666666,0.6440677966101694,0.5633802808966475,0.05281431861173489,0.5427864583333334,40,200,31,209,0.0021164417266845703
62,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,0.9999999999999999,960,0,0,960,29.393065452575684,0.6541666666666667,0.6293706293706294,0.75,0.5583333333333333,0.6844106463878327,0.690721649128494,0.31415779365420177,0.7250520833333334,134,106,60,180,0.18985605239868164
63,RandomForest,0.9859375,0.9968051118210862,0.975,0.996875,0.985781990521327,0.9755351680962757,0.9721076121712721,0.9994959852430556,957,3,24,936,18.17340922355652,0.575,0.5743801652892562,0.5791666666666667,0.5708333333333333,0.5767634854771785,0.5756302518589789,0.1500052086046164,0.608125,137,103,101,139,0.0023109912872314453
64,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,29.196210861206055,0.6458333333333334,0.6206896551724138,0.75,0.5416666666666666,0.679245283018868,0.6842105259556787,0.2982100259896135,0.6968055555555556,130,110,60,180,0.18326950073242188
65,RandomForest,0.9890625,0.9947312961011591,0.9833333333333333,0.9947916666666666,0.9889994761655317,0.9835221420202346,0.9781892170033168,0.9993451605902778,955,5,16,944,17.302639961242676,0.6229166666666667,0.6194331983805668,0.6375,0.6083333333333333,0.6283367556468172,0.6266094417911547,0.24593796462047182,0.6850868055555556,146,94,87,153,0.0022411346435546875
66,RandomForest,0.9875,0.9957627118644068,0.9791666666666666,0.9958333333333333,0.9873949579831932,0.979508196620952,0.9751354448850044,0.9995513237847222,956,4,20,940,17.885777711868286,0.6104166666666667,0.599250936329588,0.6666666666666666,0.5541666666666667,0.631163708086785,0.6244131452467544,0.22224420070314535,0.6182118055555555,133,107,80,160,0.0022678375244140625
67,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.62173080444336,0.56875,0.5424164524421594,0.8791666666666667,0.25833333333333336,0.6709062003179651,0.6813186805699795,0.1753954984944471,0.6552604166666667,62,178,29,211,0.01750326156616211
68,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,17.936805963516235,0.6333333333333333,0.6230769230769231,0.675,0.5916666666666667,0.648,0.6454545451611571,0.267597443202269,0.6904513888888889,142,98,78,162,0.018596410751342773
69,RandomForest,0.9854166666666667,0.9957446808510638,0.975,0.9958333333333333,0.9852631578947368,0.9755102039820909,0.9710440862574122,0.9994889322916667,956,4,24,936,17.92426085472107,0.6208333333333333,0.6074074074074074,0.6833333333333333,0.5583333333333333,0.6431372549019608,0.6380952377913832,0.24357710482816866,0.6725520833333333,134,106,76,164,0.002263307571411133
70,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.472792387008667,0.6125,0.5985401459854015,0.6833333333333333,0.5416666666666666,0.6381322957198443,0.6310679608587049,0.22729237582649192,0.6831250000000001,130,110,76,164,0.018341779708862305
71,RandomForest,0.9916666666666667,0.9957983193277311,0.9875,0.9958333333333333,0.9916317991631799,0.9876033056830988,0.9833674786302631,0.9995377604166666,956,4,12,948,18.068294286727905,0.5916666666666667,0.5705128205128205,0.7416666666666667,0.44166666666666665,0.644927536231884,0.6309523805768141,0.19218555339901836,0.6160243055555557,106,134,62,178,0.0023102760314941406
72,RandomForest,0.9901041666666667,0.9957850368809273,0.984375,0.9958333333333333,0.9900471451021478,0.9845520081375333,0.98027268711408,0.9995855034722223,956,4,15,945,17.686139345169067,0.58125,0.5709090909090909,0.6541666666666667,0.5083333333333333,0.6097087378640778,0.5951219509292088,0.16425603290563792,0.6239409722222221,122,118,83,157,0.0022733211517333984
73,RandomForest,0.9880208333333333,0.9989350372736954,0.9770833333333333,0.9989583333333333,0.9878883622959452,0.9775739040797581,0.9762752761034105,0.9993202039930555,959,1,22,938,17.510400533676147,0.5729166666666666,0.5492957746478874,0.8125,0.3333333333333333,0.6554621848739496,0.639999999488,0.16614943214713948,0.6072656249999999,80,160,45,195,0.0022094249725341797
74,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.55477786064148,0.6125,0.5828220858895705,0.7916666666666666,0.43333333333333335,0.6713780918727914,0.6753246748861529,0.2410041934763902,0.6984635416666666,104,136,50,190,0.018128633499145508
75,RandomForest,0.9895833333333334,0.9947368421052631,0.984375,0.9947916666666666,0.9895287958115183,0.9845360823727283,0.979219794181785,0.9995692274305555,955,5,15,945,18.04405117034912,0.5229166666666667,0.5165165165165165,0.7166666666666667,0.32916666666666666,0.6003490401396161,0.5374149656208062,0.049717799777511854,0.5447222222222222,79,161,68,172,0.0022089481353759766
76,RandomForest,0.9916666666666667,0.9989429175475687,0.984375,0.9989583333333333,0.9916054564533054,0.9845995892212938,0.9834379145403391,0.9997922092013889,959,1,15,945,17.732024669647217,0.65,0.6428571428571429,0.675,0.625,0.6585365853658537,0.6578947365535549,0.3003757045930553,0.730295138888889,150,90,78,162,0.002249002456665039
77,RandomForest,0.9916666666666667,0.9968421052631579,0.9864583333333333,0.996875,0.9916230366492147,0.9865979380426187,0.983386686922984,0.9994775390625,957,3,13,947,17.41551661491394,0.58125,0.5844155844155844,0.5625,0.6,0.5732484076433121,0.5783132527797938,0.1626143784601789,0.6298524305555555,144,96,105,135,0.002268552780151367
78,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,17.927095890045166,0.51875,0.5096359743040685,0.9916666666666667,0.04583333333333333,0.6732673267326733,0.8461538396449705,0.11550808745352766,0.6102517361111112,11,229,2,238,0.01643085479736328
79,RandomForest,0.9890625,0.9957761351636748,0.9822916666666667,0.9958333333333333,0.9889879391714735,0.9825282630028235,0.978214695021178,0.9995540364583333,956,4,17,943,18.009703159332275,0.6416666666666667,0.6382113821138211,0.6541666666666667,0.6291666666666667,0.6460905349794238,0.6452991450233765,0.2834219165255347,0.6882899305555554,151,89,83,157,0.0022735595703125
80,RandomForest,0.9895833333333334,0.9968287526427061,0.9822916666666667,0.996875,0.9895068205666316,0.9825462011311554,0.9792708047329649,0.9996348741319444,957,3,17,943,17.578738927841187,0.5645833333333333,0.5593869731800766,0.6083333333333333,0.5208333333333334,0.5828343313373253,0.5707762554471342,0.12966399036745924,0.5823003472222222,125,115,94,146,0.002251863479614258
81,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.387762308120728,0.5979166666666667,0.5770491803278689,0.7333333333333333,0.4625,0.6458715596330276,0.6342857139232654,0.20343651801440837,0.6377256944444444,111,129,64,176,0.01770925521850586
82,RandomForest,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,18.885446548461914,0.51875,0.5100222717149221,0.9541666666666667,0.08333333333333333,0.6647314949201741,0.6451612882414152,0.07628488432452625,0.5479774305555556,20,220,11,229,0.016026735305786133
83,RandomForest,0.990625,0.9978858350951374,0.9833333333333333,0.9979166666666667,0.9905561385099685,0.9835728951762246,0.981354359636652,0.9993489583333334,958,2,16,944,17.352954149246216,0.5854166666666667,0.593607305936073,0.5416666666666666,0.6291666666666667,0.5664488017429193,0.5785440610810175,0.17149108403438157,0.5982204861111111,151,89,110,130,0.002254009246826172
