folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
61,SVMC,0.9552083333333333,0.9678800856531049,0.9416666666666667,0.96875,0.9545934530095036,0.9432048680584986,0.9107507489403248,0.9896592881944445,930,30,56,904,1097.0924651622772,0.5020833333333333,0.5010482180293501,0.9958333333333333,0.008333333333333333,0.6666666666666666,0.6666666444444452,0.026435052857271452,0.7279513888888889,2,238,1,239,0.1634659767150879
62,SVMC,0.75625,0.7685589519650655,0.7333333333333333,0.7791666666666667,0.7505330490405117,0.7450199202445199,0.5130391525463166,0.8365874565972222,748,212,256,704,1127.8818795681,0.6604166666666667,0.6170212765957447,0.8458333333333333,0.475,0.7135325131810193,0.7549668869172405,0.34546519740898024,0.7543576388888888,114,126,37,203,0.19573760032653809
63,SVMC,0.6140625,0.6904347826086956,0.41354166666666664,0.8145833333333333,0.5172638436482084,0.5814126393619767,0.2490284986641508,0.6835454644097223,782,178,563,397,1109.8083789348602,0.6375,0.7012195121951219,0.4791666666666667,0.7958333333333333,0.5693069306930693,0.60443037955556,0.2899201964059046,0.6859895833333333,191,49,125,115,0.4181516170501709
64,SVMC,0.9755208333333333,0.9830687830687831,0.9677083333333333,0.9833333333333333,0.9753280839895013,0.9682051281058252,0.9511577818818807,0.9957910156249999,944,16,31,929,1124.4567086696625,0.64375,0.6131147540983607,0.7791666666666667,0.5083333333333333,0.6862385321100918,0.6971428567444898,0.29866212219136545,0.721111111111111,122,118,53,187,0.1554412841796875
65,SVMC,0.58125,0.6638655462184874,0.32916666666666666,0.8333333333333334,0.4401114206128134,0.5540166204602481,0.18816442833736968,0.5252973090277777,800,160,644,316,1114.903609752655,0.6041666666666666,0.6666666666666666,0.4166666666666667,0.7916666666666666,0.5128205128205129,0.5757575755831037,0.22473328748774735,0.5565711805555555,190,50,140,100,0.41718411445617676
66,SVMC,0.81875,0.8248407643312102,0.809375,0.828125,0.8170347003154574,0.8128834354997052,0.6376120901027486,0.8979231770833332,795,165,183,777,1090.1043429374695,0.5125,0.5063559322033898,0.9958333333333333,0.029166666666666667,0.6713483146067416,0.8749999890625002,0.09764168323561788,0.6988020833333333,7,233,1,239,0.1869046688079834
67,SVMC,0.9385416666666667,0.9478723404255319,0.928125,0.9489583333333333,0.9378947368421052,0.9295918366398376,0.8772737345801943,0.9852088758680555,911,49,69,891,1105.4834654331207,0.5125,0.5063291139240507,1.0,0.025,0.6722689075630253,0.9999999833333336,0.11250879009260235,0.7340104166666667,6,234,0,240,0.16739606857299805
68,SVMC,0.9916666666666667,0.9937238493723849,0.9895833333333334,0.99375,0.9916492693110648,0.9896265559139392,0.9833418693241088,0.9982465277777778,954,6,10,950,1105.5212242603302,0.5604166666666667,0.5325842696629214,0.9875,0.13333333333333333,0.691970802919708,0.9142857116734694,0.23237209326235111,0.7339236111111112,32,208,3,237,0.15377187728881836
69,SVMC,0.9536458333333333,0.9667738478027867,0.9395833333333333,0.9677083333333333,0.9529846804014791,0.9412360688002801,0.9076507206360714,0.9897938368055554,929,31,58,902,1109.273532629013,0.5895833333333333,0.5536159600997507,0.925,0.25416666666666665,0.6926677067082684,0.7721518977567698,0.24159209708600168,0.7253124999999998,61,179,18,222,0.16706490516662598
70,SVMC,0.9020833333333333,0.920479302832244,0.8802083333333334,0.9239583333333333,0.8998935037273695,0.8852295408298174,0.8049373858770752,0.968576388888889,887,73,115,845,1117.8031442165375,0.61875,0.5855855855855856,0.8125,0.425,0.6806282722513088,0.6938775505483826,0.25762859884710687,0.7033940972222221,102,138,45,195,0.170457124710083
