folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
42,GradientBoosting,0.8661458333333333,0.8816503800217155,0.8458333333333333,0.8864583333333333,0.8633705475810739,0.8518518517665814,0.732896699325638,0.9441026475694446,851,109,148,812,1.4101088047027588,0.5979166666666667,0.5563549160671463,0.9666666666666667,0.22916666666666666,0.7062404870624048,0.8730158716301335,0.28997433138485085,0.7010069444444444,55,185,8,232,0.001964092254638672
43,GradientBoosting,0.8713541666666667,0.882921589688507,0.85625,0.8864583333333333,0.869381279746166,0.8604651161920662,0.7430474422345694,0.9453515625,851,109,138,822,1.3695309162139893,0.5854166666666667,0.5555555555555556,0.8541666666666666,0.31666666666666665,0.6732348111658456,0.6846846840678517,0.20258588559186705,0.6852604166666667,76,164,35,205,0.0020170211791992188
44,GradientBoosting,0.8859375,0.8928950159066809,0.8770833333333333,0.8947916666666667,0.884918549658434,0.879222108405402,0.7719960527087244,0.9552517361111109,859,101,118,842,1.6443376541137695,0.6354166666666666,0.5895316804407713,0.8916666666666667,0.37916666666666665,0.7097844112769487,0.7777777771130104,0.3154039393130504,0.6933506944444445,91,149,26,214,0.0019867420196533203
45,GradientBoosting,0.8010416666666667,0.799792531120332,0.803125,0.7989583333333333,0.8014553014553015,0.8023012551462029,0.6020885598192107,0.8826757812499999,767,193,189,771,1.237053632736206,0.6520833333333333,0.631768953068592,0.7291666666666666,0.575,0.6769825918762089,0.6798029553301463,0.30784702192237473,0.7177604166666667,138,102,65,175,0.0014028549194335938
46,GradientBoosting,0.8911458333333333,0.8965153115100317,0.884375,0.8979166666666667,0.8904037755637125,0.885919835469073,0.7823634035792382,0.9593098958333333,862,98,111,849,1.6281218528747559,0.6104166666666667,0.5936395759717314,0.7,0.5208333333333334,0.6424474187380497,0.6345177661753717,0.22446546830625613,0.6653298611111111,125,115,72,168,0.0020132064819335938
47,GradientBoosting,0.8020833333333334,0.7989690721649485,0.8072916666666666,0.796875,0.8031088082901554,0.8052631578099724,0.6041994474738673,0.8875455729166667,765,195,185,775,1.2411549091339111,0.6645833333333333,0.6436363636363637,0.7375,0.5916666666666667,0.6873786407766991,0.6926829264913742,0.33272375896270245,0.7403819444444444,142,98,63,177,0.0013852119445800781
48,GradientBoosting,0.70625,0.7066805845511482,0.7052083333333333,0.7072916666666667,0.7059436913451512,0.7058212057478357,0.41250089518520566,0.779775390625,679,281,283,677,1.1486351490020752,0.5791666666666667,0.5555555555555556,0.7916666666666666,0.36666666666666664,0.6529209621993127,0.6376811589582021,0.1749165892776007,0.6325434027777778,88,152,50,190,0.0008876323699951172
49,GradientBoosting,0.8140625,0.819047619047619,0.80625,0.821875,0.8125984251968503,0.8092307691477713,0.6282016894575838,0.8983506944444446,789,171,186,774,1.3744854927062988,0.65625,0.6106194690265486,0.8625,0.45,0.7150259067357512,0.7659574462652784,0.3430456036716635,0.7719097222222223,108,132,33,207,0.0014510154724121094
50,GradientBoosting,0.8791666666666667,0.886411889596603,0.8697916666666666,0.8885416666666667,0.8780231335436383,0.8721881389701239,0.7584666692725506,0.9543109809027778,853,107,125,835,1.638969898223877,0.6458333333333334,0.5994318181818182,0.8791666666666667,0.4125,0.712837837837838,0.773437499395752,0.32977803313192894,0.7330208333333332,99,141,29,211,0.0020618438720703125
51,GradientBoosting,0.9260416666666667,0.9360341151385928,0.9145833333333333,0.9375,0.9251844046364596,0.9164969449168537,0.8523071673415457,0.9775097656249999,900,60,82,878,1.5776588916778564,0.5916666666666667,0.5758620689655173,0.6958333333333333,0.4875,0.6301886792452831,0.6157894733601108,0.1874463020506142,0.6278819444444443,117,123,73,167,0.002683401107788086
