folder,network,accuracy,precision,sensitivity,specificity,fmeasure,npv,mcc,auc,tn,fp,fn,tp,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_fmeasure,val_npv,val_mcc,val_auc,val_tn,val_fp,val_fn,val_tp,val_runtime
30,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.3480043411254883,0.6166666666666667,0.5717948717948718,0.9291666666666667,0.30416666666666664,0.7079365079365079,0.8111111102098766,0.29890588710282934,0.7238020833333332,73,167,17,223,0.030800580978393555
31,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.3527896404266357,0.6833333333333333,0.6774193548387096,0.7,0.6666666666666666,0.6885245901639343,0.6896551721165279,0.3668705402807885,0.7306163194444445,160,80,72,168,0.03253340721130371
32,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.352332592010498,0.6375,0.61,0.7625,0.5125,0.6777777777777777,0.6833333329537037,0.28401877872187725,0.7296614583333334,123,117,57,183,0.030493974685668945
33,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.8174397945404053,0.7041666666666667,0.6622516556291391,0.8333333333333334,0.575,0.7380073800738008,0.7752808984408535,0.42268088012482535,0.8034548611111111,138,102,40,200,0.04796648025512695
34,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.6485960483551025,0.6729166666666667,0.6554307116104869,0.7291666666666666,0.6166666666666667,0.6903353057199212,0.6948356804249598,0.34804280487473704,0.7429340277777777,148,92,65,175,0.04764151573181152
35,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.5518314838409424,0.6458333333333334,0.6305970149253731,0.7041666666666667,0.5875,0.6653543307086615,0.6650943393089178,0.2936721160464012,0.6995225694444446,141,99,71,169,0.03192949295043945
36,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.6224687099456787,0.6916666666666667,0.6483870967741936,0.8375,0.5458333333333333,0.7309090909090911,0.7705882348408305,0.4007582945195095,0.7636805555555556,131,109,39,201,0.04888296127319336
37,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,3.535792350769043,0.6041666666666666,0.578125,0.7708333333333334,0.4375,0.6607142857142857,0.6562499995898438,0.22097086912079608,0.6392621527777779,105,135,55,185,0.03165268898010254
38,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,4.058242082595825,0.61875,0.5993031358885017,0.7166666666666667,0.5208333333333334,0.6527514231499051,0.6476683934468039,0.24218946776611744,0.6970225694444444,125,115,68,172,0.047737836837768555
39,ExtraTrees,1.0,1.0,1.0,1.0,1.0,0.9999999998958333,1.0,1.0,960,0,0,960,2.703397512435913,0.6104166666666667,0.5929824561403508,0.7041666666666667,0.5166666666666667,0.6438095238095238,0.6358974355713347,0.22482061625144148,0.6641840277777777,124,116,71,169,0.01532745361328125
